Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,LATITUDE,LONGTITUED,dep,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1,CRASH_DATE,CRASH_TIME,DateTime,grav_min,grav_max,count,gravMerged,severity
2.014E+11,2014,7,25,2130,2,1,1,1,6,421,,M,48.543,1.221,270,3,833,,,2,2,8,0,0,1,1,0,55,1,0,1,99,7/25/2014,21:30,7/25/2014,3,3,1,1,1
2.014E+11,2014,11,12,1400,1,1,1,1,3,19,,M,48.13136,1.85151,280,3,954,,s,2,2,5,300,0,1,3,0,77,1,0,1,99,11/12/2014,14:00,11/12/2014,1,4,3,1,1
2.013E+11,2013,2,6,1750,2,2,1,1,6,63,"n?ant, COLMAR (AVENUE DE",,nan,nan,920,3,,,,3,2,,,0,1,1,0,0,1,0,1,0,2/6/2013,17:50,2/6/2013,3,3,1,1,1
2.013E+11,2013,6,17,2300,5,2,5,8,6,110,"1, RUE VICQ D AZIR",,nan,nan,750,4,0,,,1,1,,,0,1,1,0,80,1,0,1,99,6/17/2013,23:00,6/17/2013,2,2,1,0,0
2.016E+11,2016,3,18,1750,1,2,1,1,2,555,"999, RUE PAUL MESPLE",,nan,nan,310,4,0,,,2,0,,,0,1,1,0,0,1,0,1,99,3/18/2016,17:50,3/18/2016,1,2,3,0,0
2.015E+11,2015,9,3,1826,1,2,3,1,3,85,"05, TARRADE (AVENUE ADRI",,nan,nan,870,4,,,,2,2,,,0,2,1,0,60,1,0,1,0,9/3/2015,18:26,9/3/2015,1,2,3,0,0
2.016E+11,2016,10,2,1643,1,2,2,1,3,7,JUIN PLACE ET RUE,M,47.44175,-0.57232,490,4,0,,,2,2,,,0,1,1,0,30,1,0,1,0,10/2/2016,16:43,10/2/2016,1,3,2,1,1
2.014E+11,2014,6,26,1225,1,2,1,1,3,113,"55, BOULEVARD DE PORT RO",,nan,nan,750,4,0,,,2,4,,,3,1,0,0,160,1,0,1,0,6/26/2014,12:25,6/26/2014,1,2,2,0,0
2.016E+11,2016,6,26,1100,1,1,1,1,2,366,D.613 ( LISIEUX),M,49.1282,0.22216,140,3,613,,,3,4,15,836,0,1,1,0,0,1,3,1,99,6/26/2016,11:00,6/26/2016,1,3,2,1,1
2.016E+11,2016,5,20,1200,1,2,3,1,1,28,ROOSEVELT (AVENUE FRANKL,M,43.18319,5.6162,130,3,40,,B,2,2,,,0,1,1,0,67,1,0,1,99,5/20/2016,12:00,5/20/2016,2,2,3,0,0
2.015E+11,2015,1,7,2015,3,1,1,1,6,204,Lieu dit procheMilin-Hus,M,48.50201,-4.16991,290,2,12,,N,3,0,47,900,0,2,1,20,150,1,0,1,0,1/7/2015,20:15,1/7/2015,2,2,1,0,0
2.016E+11,2016,1,26,852,1,2,6,1,2,333,AUXERRE (ROUTE),M,48.27015,4.05083,100,4,,,,2,2,,,0,1,1,,,1,0,1,0,1/26/2016,8:52,1/26/2016,1,2,2,0,0
2.015E+11,2015,8,28,935,1,2,1,1,6,278,"0, LIGNERIES (DES)",M,48.52529,-2.7364,220,4,0,,,2,0,,,0,2,4,0,0,2,0,1,0,8/28/2015,9:35,8/28/2015,2,2,2,0,0
2.013E+11,2013,8,31,930,1,1,1,1,6,96,,M,0,0,840,3,975,,,2,2,17,0,0,1,1,0,70,1,0,1,0,8/31/2013,9:30,8/31/2013,2,3,2,1,1
2.016E+11,2016,12,6,1825,5,2,3,1,3,21,RD1235 - R D'ABBEVILLE,M,49.908,2.26449,800,3,1235,,,3,1,2,115,0,0,0,0,0,0,0,1,0,12/6/2016,18:25,12/6/2016,1,2,2,0,0
2.015E+11,2015,2,17,1330,1,2,9,1,3,229,"1, LEPOUZE (RUE)",M,49.02558,1.55669,270,4,0,,,0,2,,,0,1,1,63,132,1,0,0,99,2/17/2015,13:30,2/17/2015,1,2,2,0,0
2.013E+11,2013,12,21,1010,1,2,3,1,7,225,BOUCHERIE (RUE DE LA),,nan,nan,140,4,0,,,1,1,,,0,1,1,0,44,1,0,1,99,12/21/2013,10:10,12/21/2013,1,2,3,0,0
2.013E+11,2013,9,29,2020,5,2,5,2,6,107,"42, QUAI BRANLY",,nan,nan,750,4,0,,,1,3,,,0,1,1,120,120,2,0,1,99,9/29/2013,20:20,9/29/2013,1,2,2,0,0
2.016E+11,2016,12,4,2200,3,1,1,5,6,231,route de la croix du ban,M,45.77606,4.63408,690,3,610,,,2,2,,,0,2,2,0,0,2,0,3,99,12/4/2016,22:00,12/4/2016,2,2,1,0,0
2.013E+11,2013,8,16,800,1,1,1,1,6,65,RUE DU VIADUC,,nan,nan,940,5,0,,,1,0,,,0,1,1,0,0,1,0,1,99,8/16/2013,8:00,8/16/2013,1,2,2,0,0
2.013E+11,2013,8,23,1323,1,2,6,1,3,218,POMPIDOU GEORGES (BOULEV,M,45.45814,4.40535,420,1,72,,,1,1,0,1,0,1,1,0,48,1,3,1,99,8/23/2013,13:23,8/23/2013,1,3,2,1,1
2.016E+11,2016,6,8,2245,3,1,1,2,6,89,GN 49.072 7.436,M,0,0,570,3,962,,,2,2,2,1,0,1,1,0,60,2,0,0,99,6/8/2016,22:45,6/8/2016,4,4,1,1,1
2.013E+11,2013,7,12,1700,1,2,1,1,6,113,KENNEDY (BD J.F.),,nan,nan,630,4,0,,,0,0,,,2,1,1,0,0,1,0,4,0,7/12/2013,17:00,7/12/2013,3,3,1,1,1
2.016E+11,2016,4,2,1430,1,2,2,1,1,115,ROUSSIN (BOULEVARD EDMON,M,48.34564,-1.1963,350,4,0,,,2,2,,,0,2,1,0,70,9,5,1,99,4/2/2016,14:30,4/2/2016,1,2,2,0,0
2.016E+11,2016,10,23,230,5,2,3,1,2,182,108 route de paris,M,43.68746,1.40512,310,3,820,,,2,2,,,3,1,0,8,910,1,,,,10/23/2016,2:30,10/23/2016,3,3,1,1,1
2.015E+11,2015,2,7,1600,1,2,1,1,3,238,"17, MAIL F.MITTERRAND",M,48.1097,-1.68782,350,4,,,,2,3,,,3,1,1,0,0,1,0,1,99,2/7/2015,16:00,2/7/2015,1,3,2,1,1
2.015E+11,2015,9,16,1155,1,2,1,3,1,7,"0, MOULIN BOULEVARD",M,47.49225,-0.55482,490,4,0,,,2,2,,,0,1,2,0,61,2,0,1,0,9/16/2015,11:55,9/16/2015,2,2,2,0,0
2.014E+11,2014,9,12,1225,1,2,3,1,3,58,LORRAINE / ROOSEVELT,M,48.8524,2.51143,940,3,34,,,2,5,1,0,0,1,1,0,180,1,0,1,99,9/12/2014,12:25,9/12/2014,1,3,2,1,1
2.014E+11,2014,4,15,1150,1,2,2,1,5,375,JOFFRE (BOULEVARD DU ML),M,49.125,1.1,270,4,0,,,3,2,,,0,1,1,0,69,0,0,1,99,4/15/2014,11:50,4/15/2014,1,3,3,1,1
2.016E+11,2016,10,10,1510,1,1,1,1,7,521,RN 104,M,48.63434,2.40065,910,2,104,,,3,4,40,700,0,1,2,15,140,1,0,1,99,10/10/2016,15:10,10/10/2016,2,2,1,0,0
2.013E+11,2013,2,22,850,1,2,1,4,7,110,"125, QUAI DE VALMY",,nan,nan,750,4,0,,,1,1,,,0,1,1,20,50,5,0,1,0,2/22/2013,8:50,2/22/2013,2,2,1,0,0
2.016E+11,2016,7,26,1430,1,2,6,1,3,557,JAURES (AV JEAN),M,43.58901,1.3611,310,3,632,,,1,0,5,443,0,1,1,0,0,1,0,1,99,7/26/2016,14:30,7/26/2016,2,2,2,0,0
2.015E+11,2015,7,25,1040,1,2,1,1,6,50,LIBERTE AVENUE DE LA,,nan,nan,920,3,0,,,2,2,,,0,1,1,0,70,1,0,1,99,7/25/2015,10:40,7/25/2015,1,2,2,0,0
2.015E+11,2015,8,16,1745,1,1,1,1,6,258,,M,48.50689,0.3789,610,2,12,,,3,4,40,200,0,1,1,0,0,1,0,1,99,8/16/2015,17:45,8/16/2015,1,2,4,0,0
2.016E+11,2016,11,13,900,1,1,1,1,6,181,N12 - Leslourch,M,48.48566,-4.28122,290,2,12,,,3,2,56,200,0,1,1,20,140,9,0,3,0,11/13/2016,9:00,11/13/2016,3,3,1,1,1
2.015E+11,2015,9,20,1400,1,1,1,1,4,286,,M,0,0,300,3,981,,,3,3,,,0,1,1,7,140,0,0,1,0,9/20/2015,14:00,9/20/2015,1,3,3,1,1
2.016E+11,2016,2,17,1320,1,2,2,1,7,19,"52, LONGUET JEAN (rue)",,nan,nan,920,3,0,,,2,2,,,0,1,1,0,60,1,0,1,0,2/17/2016,13:20,2/17/2016,2,2,1,0,0
2.014E+11,2014,7,19,1330,1,2,1,1,7,41,Quartier Saint Fran?ois,M,41.38704,9.1518,201,4,,,,2,1,0,0,0,0,0,0,20,1,0,3,99,7/19/2014,13:30,7/19/2014,3,3,1,1,1
2.016E+11,2016,1,12,1615,1,2,1,1,6,183,"., VERLEY PAUL - BOULEVA",M,51.04105,2.38711,590,4,0,,,3,2,,,0,0,0,0,0,0,0,1,0,1/12/2016,16:15,1/12/2016,3,3,1,1,1
2.013E+11,2013,6,18,745,2,1,1,3,1,348,,M,0,0,790,4,0,,,2,1,0,0,0,1,2,0,45,3,0,1,0,6/18/2013,7:45,6/18/2013,1,3,2,1,1
2.015E+11,2015,6,4,1515,1,2,1,1,6,51,"43, CHARTRES (RUE DE )",,nan,nan,920,4,0,,,2,2,,,0,1,1,0,0,1,0,1,99,6/4/2015,15:15,6/4/2015,1,2,3,0,0
2.016E+11,2016,10,13,1740,1,1,1,2,3,527,AUTOROUTE A3,,nan,nan,950,1,3,,,3,6,18,0,0,1,1,,,2,0,1,99,10/13/2016,17:40,10/13/2016,2,2,1,0,0
2.016E+11,2016,11,28,1915,3,1,1,1,6,137,"0, BRAILLE (RUE LOUIS)",M,43.1425,5.9126,830,3,0,,,1,1,,,0,2,1,,51,1,6,1,3,11/28/2016,19:15,11/28/2016,3,3,1,1,1
2.014E+11,2014,1,27,1330,1,2,1,1,6,55,"529, CHE DE LA MADRAGUE",M,43.34656,5.35418,130,4,0,,,2,2,,,0,1,1,0,0,1,5,1,3,1/27/2014,13:30,1/27/2014,2,2,1,0,0
2.013E+11,2013,4,21,1545,1,1,1,7,2,762,ST MARTIN DE TALLEVENDE,M,48.8447,-0.91371,140,3,524,,,2,2,13,993,0,2,1,0,130,1,0,1,0,4/21/2013,15:45,4/21/2013,1,3,4,1,1
2.015E+11,2015,6,6,1850,1,1,1,1,7,72,N118,,nan,nan,920,2,118,,,1,3,0,200,0,3,3,15,105,0,0,1,99,6/6/2015,18:50,6/6/2015,2,2,1,0,0
2.016E+11,2016,6,25,315,3,1,1,3,7,61,,M,48.0717,5.97188,880,4,1,,,2,2,,,0,1,1,0,50,2,2,1,99,6/25/2016,3:15,6/25/2016,2,3,2,1,1
2.016E+11,2016,5,1,715,2,1,1,1,6,334,,M,43.582,1.18766,320,2,124,,,3,4,1,240,0,1,1,20,160,1,0,3,99,5/1/2016,7:15,5/1/2016,3,3,1,1,1
2.015E+11,2015,2,1,2030,5,1,1,2,3,34,AUTOROUTE A86,M,48.7562,2.34072,940,1,86,,,3,4,37,900,0,1,2,15,140,2,0,1,99,2/1/2015,20:30,2/1/2015,1,2,2,0,0
2.014E+11,2014,6,19,1400,1,1,1,1,3,220,RUE DU MILLECENT,M,49.66,-1.82226,500,3,901,,E,2,2,1,535,0,1,1,0,62,1,0,1,0,6/19/2014,14:00,6/19/2014,1,3,2,1,1
2.013E+11,2013,1,9,1330,1,2,5,2,3,114,"INC, BOULEVARD DU MONTPA",,nan,nan,750,4,0,,,2,6,,,0,1,1,0,100,1,0,1,0,1/9/2013,13:30,1/9/2013,1,2,2,0,0
2.013E+11,2013,4,17,1805,1,1,6,1,7,162,"., VRAIE CROIX (LIEU DIT",M,47.72556,-3.41074,560,4,0,,,2,2,,,0,1,2,0,0,1,0,1,99,4/17/2013,18:05,4/17/2013,1,2,2,0,0
2.014E+11,2014,7,10,1000,1,1,1,3,2,3,,M,0,0,630,3,906,,,2,0,21,0,0,0,1,0,0,4,0,1,0,7/10/2014,10:00,7/10/2014,1,3,4,1,1
2.013E+11,2013,3,20,20,5,2,3,2,7,9,"NS, ESTIENNE D'ORVES ( R",,nan,nan,920,2,,,,1,2,,,0,0,0,0,0,0,0,1,0,3/20/2013,0:20,3/20/2013,1,2,2,0,0
2.016E+11,2016,9,30,2145,5,2,3,1,3,61,AVENUE DU QUINZIEME CORP,M,43.43682,6.74047,830,4,0,,,2,2,,,0,1,1,0,62,1,0,1,99,9/30/2016,21:45,9/30/2016,1,3,2,1,1
2.015E+11,2015,4,3,515,5,2,1,8,6,68,7 R JEAN MERMOZ,M,48.01567,2.70956,450,4,0,,,2,2,,,0,1,1,0,45,2,0,1,99,4/3/2015,5:15,4/3/2015,2,2,1,0,0
2.016E+11,2016,4,16,445,4,1,1,1,7,588,ROUEN (AVENUE DE),M,49.12756,1.43371,270,3,6015,,,2,2,8,405,0,1,1,0,85,1,0,0,0,4/16/2016,4:45,4/16/2016,3,3,1,1,1
2.014E+11,2014,2,6,1950,5,2,2,1,3,119,RUE BOTZARIS,,nan,nan,750,4,0,,,2,2,,,0,4,2,0,0,1,0,1,0,2/6/2014,19:50,2/6/2014,1,2,2,0,0
2.013E+11,2013,10,24,1720,1,2,5,1,1,108,"126, RUE DU FAUBOURG SAI",,nan,nan,750,4,0,,,1,1,,,0,1,1,0,40,1,0,0,0,10/24/2013,17:20,10/24/2013,1,2,2,0,0
2.013E+11,2013,10,20,545,3,1,1,1,5,157,,M,43.44978,3.58371,340,1,1,,A,3,6,131,900,0,1,1,20,290,1,0,2,0,10/20/2013,5:45,10/20/2013,1,4,14,1,1
2.015E+11,2015,9,1,1330,1,2,1,2,6,149,150 Avenue du Pont,M,45.64386,4.22937,420,3,496,,,2,2,31,800,0,1,1,0,104,2,6,1,99,9/1/2015,13:30,9/1/2015,1,3,3,1,1
2.016E+11,2016,10,26,1630,1,2,4,1,3,300,"00, FETILLY   AVENUE DE",M,46.17021,-1.15229,170,4,0,,,2,2,,,0,1,1,0,105,1,0,1,99,10/26/2016,16:30,10/26/2016,2,3,3,1,1
2.016E+11,2016,11,2,1045,1,2,3,1,6,63,"155, DOUMER (AVENUE PAUL",,nan,nan,920,3,0,,,3,4,,,0,1,1,10,140,1,5,1,99,11/2/2016,10:45,11/2/2016,1,2,2,0,0
2.016E+11,2016,12,6,1715,5,2,4,1,7,4,LECLERC/FFI,M,48.7544,2.506,940,2,19,,,2,4,16,950,0,1,3,0,30,1,0,1,99,12/6/2016,17:15,12/6/2016,3,3,1,1,1
2.016E+11,2016,6,27,1730,1,2,6,1,3,130,rue georges besse,M,0,0,670,3,426,,,0,2,,,0,0,0,0,0,0,0,0,0,6/27/2016,17:30,6/27/2016,2,3,2,1,1
2.015E+11,2015,7,19,240,5,2,2,1,2,59,GENERAL LECLERC (AV DU),,nan,nan,940,3,0,,,0,0,,,0,0,0,0,0,1,0,0,0,7/19/2015,2:40,7/19/2015,1,2,3,0,0
2.014E+11,2014,8,14,1340,1,2,2,1,3,114,"177, BOULEVARD BRUNE",,nan,nan,750,4,0,,,1,1,,,0,1,1,0,40,1,0,1,0,8/14/2014,13:40,8/14/2014,1,2,2,0,0
2.016E+11,2016,6,7,1830,1,2,1,1,2,238,PORTE DU BLOSNE,M,48.0819,-1.64756,350,2,136,,,3,4,7,37,0,1,1,0,0,1,0,1,99,6/7/2016,18:30,6/7/2016,1,2,2,0,0
2.013E+11,2013,1,6,530,5,2,6,1,6,69,GODILLOT  ( AVENUE ALEXI,,nan,nan,830,4,0,,,2,1,,,0,2,1,0,0,1,5,1,3,1/6/2013,5:30,1/6/2013,3,3,1,1,1
2.013E+11,2013,11,20,355,5,2,1,1,6,6,GAL DE GAULLE AV. DU,,nan,nan,930,4,0,,,2,0,0,0,0,1,0,0,0,1,0,1,0,11/20/2013,3:55,11/20/2013,3,3,1,1,1
2.013E+11,2013,6,26,1630,1,1,2,1,3,149,beaujour,M,0,0,440,3,121,,,2,2,10,890,0,1,1,0,63,1,5,1,0,6/26/2013,16:30,6/26/2013,1,3,2,1,1
2.013E+11,2013,6,6,1531,1,2,1,1,3,56,MONTBOUCONS CHEMIN DES,M,47.25876,5.99018,250,4,,,,2,3,,,0,2,1,0,0,1,0,1,0,6/6/2013,15:31,6/6/2013,1,2,2,0,0
2.016E+11,2016,5,10,910,1,2,2,1,3,55,"200, SAINT PIERRE (RUE)",M,43.29254,5.39842,130,4,0,,,2,4,,,0,1,1,25,120,1,0,1,0,5/10/2016,9:10,5/10/2016,1,3,2,1,1
2.014E+11,2014,7,17,1330,1,1,9,1,3,685,,M,0,0,800,1,1,,,3,3,101,100,0,1,1,15,105,1,3,1,0,7/17/2014,13:30,7/17/2014,1,4,4,1,1
2.015E+11,2015,2,27,830,1,2,1,1,6,110,"66, AVENUE CLAUDE VELLEF",,nan,nan,750,4,0,,,2,2,,,0,1,1,0,60,1,0,1,99,2/27/2015,8:30,2/27/2015,1,2,2,0,0
2.013E+11,2013,3,22,1850,1,2,3,1,3,201,HENRI BARBUSSE(AV,,nan,nan,910,3,448,,,3,2,4,0,0,1,1,0,0,1,0,1,0,3/22/2013,18:50,3/22/2013,1,2,2,0,0
2.014E+11,2014,11,5,745,2,2,5,1,1,35,"15, R?publique ( bouleva",,nan,nan,920,3,0,,,2,2,,,0,1,1,0,0,1,0,1,99,11/5/2014,7:45,11/5/2014,1,2,2,0,0
2.016E+11,2016,6,11,2300,3,1,1,2,6,365,,M,0,0,890,3,221,,,2,2,10,0,0,1,1,0,70,2,0,1,99,6/11/2016,23:00,6/11/2016,1,3,2,1,1
2.015E+11,2015,12,2,1530,1,1,6,1,3,141,,M,43.9826,4.88665,840,3,53,,,1,3,,,0,1,2,0,0,1,0,1,0,12/2/2015,15:30,12/2/2015,2,3,2,1,1
2.013E+11,2013,6,30,815,3,1,1,1,6,430,,M,48.78608,6.12473,540,3,657,,,3,1,11,0,0,1,2,0,82,1,0,1,0,6/30/2013,8:15,6/30/2013,3,3,1,1,1
2.015E+11,2015,11,2,1405,1,2,2,1,6,238,"70, GROS MALHON (AVENUE)",M,48.12812,-1.68343,350,4,0,,,2,4,,,2,1,1,0,0,1,5,1,99,11/2/2015,14:05,11/2/2015,1,2,2,0,0
2.016E+11,2016,4,25,520,5,2,1,1,6,218,"2, LECLERC (RUE DU MAREC",M,48.43784,1.47276,280,3,921,,,2,2,0,580,0,1,1,0,71,1,0,4,0,4/25/2016,5:20,4/25/2016,3,3,1,1,1
2.015E+11,2015,8,7,2205,2,2,2,1,3,68,MAURICE BERTEAUX (BD),,nan,nan,940,2,,,,2,4,,,0,0,0,0,0,0,0,1,0,8/7/2015,22:05,8/7/2015,1,2,2,0,0
2.013E+11,2013,8,8,1525,1,2,3,1,3,112,"218, AVENUE DAUMESNIL",,nan,nan,750,4,0,,,2,2,,,1,1,1,0,15,1,0,5,0,8/8/2013,15:25,8/8/2013,1,2,2,0,0
2.014E+11,2014,4,10,1610,1,2,6,1,3,65,TROIS MARCHES/CIRCULAIRE,M,48.7586,2.349,940,4,,,,2,2,,,0,1,1,0,0,1,0,1,99,4/10/2014,16:10,4/10/2014,1,2,2,0,0
2.015E+11,2015,1,24,2025,3,1,1,2,2,76,CD419,,nan,nan,900,3,419,,,1,1,8,100,0,1,0,0,0,2,0,1,0,1/24/2015,20:25,1/24/2015,1,2,3,0,0
2.015E+11,2015,6,8,1215,1,1,1,1,1,27,,M,0,0,380,3,1090,,,2,2,38,200,0,0,0,0,70,1,0,1,99,6/8/2015,12:15,6/8/2015,1,3,2,1,1
2.014E+11,2014,2,11,845,1,1,6,1,6,510,,M,49.12639,6.2675,570,3,954,,,3,0,2,712,0,0,0,193,91,2,0,1,0,2/11/2014,8:45,2/11/2014,3,3,1,1,1
2.016E+11,2016,5,5,1730,1,2,1,1,7,123,92  RUE DE NANTES,M,0,0,370,3,952,,,2,0,57,500,0,0,1,0,73,1,0,0,99,5/5/2016,17:30,5/5/2016,3,3,1,1,1
2.016E+11,2016,8,13,1415,1,2,1,1,3,55,"00, PRADO (AVENUE DU)",M,43.27996,5.38706,130,4,0,,,2,6,,,0,0,0,0,180,0,0,1,0,8/13/2016,14:15,8/13/2016,1,2,2,0,0
2.014E+11,2014,3,31,1100,1,2,1,1,6,332,04 RUE DU SACRE COEUR,M,47.06504,-0.93671,490,4,0,,,2,0,0,0,0,2,1,0,76,1,0,1,0,3/31/2014,11:00,3/31/2014,1,3,2,1,1
2.015E+11,2015,1,31,2115,5,2,2,1,3,650,SAINT VINCENT DE PAUL (R,,nan,nan,590,4,0,,,2,2,0,10,0,1,1,0,0,1,0,1,0,1/31/2015,21:15,1/31/2015,1,2,3,0,0
2.016E+11,2016,2,5,1245,1,1,1,1,1,210,route de Pavezin,M,45.47704,4.64985,420,3,30,,,2,1,16,600,0,2,3,0,36,2,0,1,99,2/5/2016,12:45,2/5/2016,2,3,2,1,1
2.016E+11,2016,9,23,1620,1,2,1,1,3,132,"3, BRIAND (PLACE ARISTID",M,47.26987,-2.34478,440,4,0,,,1,1,,,0,1,1,0,0,1,0,1,0,9/23/2016,16:20,9/23/2016,1,2,2,0,0
2.013E+11,2013,7,5,1615,1,2,3,1,3,18,LEWES (RUE DE),,nan,nan,410,4,0,,,2,2,0,0,0,1,1,0,0,1,0,1,99,7/5/2013,16:15,7/5/2013,1,3,3,1,1
2.013E+11,2013,10,9,900,1,2,1,1,3,4,"1, ONZE NOVEMBRE AV.DU",,nan,nan,60,4,0,,,3,2,,,0,1,1,0,0,1,0,1,0,10/9/2013,9:00,10/9/2013,1,3,2,1,1
2.015E+11,2015,12,14,550,5,2,1,1,6,119,PORTE DES LILAS,,nan,nan,750,4,0,,,1,4,28,100,0,1,2,35,140,1,0,1,0,12/14/2015,5:50,12/14/2015,3,3,1,1,1
2.016E+11,2016,10,29,1900,2,2,1,1,6,2,"4, FRDRIC CHEVILLON (R",M,43.33651,5.48169,130,4,0,,,1,1,,,0,0,0,0,30,0,0,1,0,10/29/2016,19:00,10/29/2016,1,3,2,1,1
2.014E+11,2014,1,22,2005,5,2,1,2,6,219,R DE LA PETITE BAPAUME,M,48.9935,2.2522,950,4,,,,2,1,,,0,1,1,,,2,0,1,99,1/22/2014,20:05,1/22/2014,1,3,2,1,1
2.014E+11,2014,12,7,2320,3,1,1,3,6,46,A86 INT,M,48.8121,2.44884,940,1,86,,,3,2,24,244,0,4,2,0,80,2,0,1,99,12/7/2014,23:20,12/7/2014,2,2,1,0,0
2.016E+11,2016,6,10,1450,1,2,1,1,7,103,"91, BOULEVARD BEAUMARCHA",M,48.8594,2.3676,750,4,,,,2,6,,,3,1,1,0,180,1,0,1,99,6/10/2016,14:50,6/10/2016,2,2,2,0,0
2.013E+11,2013,6,22,115,3,1,1,1,2,69,FRONT DE MER (BOULEVARD),,nan,nan,830,3,42,,,2,2,11,0,0,1,1,0,65,1,0,1,99,6/22/2013,1:15,6/22/2013,1,3,2,1,1
2.014E+11,2014,11,15,1915,5,2,1,2,3,76,"3, GRAND'RUE",,nan,nan,900,3,419,,,0,0,8,200,0,2,2,0,0,2,0,1,99,11/15/2014,19:15,11/15/2014,1,2,4,0,0
2.013E+11,2013,4,26,1440,1,2,1,1,6,111,"273, RUE DU FAUBOURG SAI",,nan,nan,750,4,0,,,2,2,,,0,2,1,0,120,1,0,1,0,4/26/2013,14:40,4/26/2013,1,2,2,0,0
2.015E+11,2015,5,19,740,1,2,2,7,1,15,JAURES RUE JEAN,,nan,nan,930,4,0,,,2,2,,,0,4,1,0,50,1,0,1,3,5/19/2015,7:40,5/19/2015,1,3,3,1,1
2.016E+11,2016,9,30,715,1,2,1,1,6,309,route de Rémire,G,0,0,973,3,2,,,2,2,,,0,1,1,0,0,1,0,1,99,9/30/2016,7:15,9/30/2016,1,3,2,1,1
2.015E+11,2015,1,10,1845,5,2,3,1,3,279,RESISTANCE (AVE DE LA),M,43.72524,-1.06417,400,3,524,,,2,3,3,490,1,2,1,0,0,1,0,1,0,1/10/2015,18:45,1/10/2015,1,3,4,1,1
2.015E+11,2015,4,10,1925,1,2,5,1,3,110,BOULEVARD DE LA VILLETTE,,nan,nan,750,4,0,,,1,3,,,0,1,1,0,30,1,0,1,0,4/10/2015,19:25,4/10/2015,1,2,2,0,0
2.013E+11,2013,10,30,1830,3,1,1,1,5,83,"0, RN 165",,nan,nan,560,2,165,,,3,4,90,0,0,1,2,0,0,1,0,1,0,10/30/2013,18:30,10/30/2013,2,2,4,0,0
2.014E+11,2014,8,25,1845,1,1,1,1,3,195,,M,48.15379,3.27038,890,3,72,,,2,2,3,50,0,0,1,0,66,2,5,1,99,8/25/2014,18:45,8/25/2014,1,2,3,0,0
2.015E+11,2015,1,23,1626,1,1,1,1,1,121,"nc, EUROPE (AVENUE DE L'",,nan,nan,820,4,0,,,2,2,,,0,1,3,0,0,1,0,1,99,1/23/2015,16:26,1/23/2015,1,3,2,1,1
2.013E+11,2013,10,28,1845,5,2,1,1,3,33,"25, PYROTECHNIE (AVENUE",M,47.07795,2.41664,180,4,0,,,2,2,,,0,2,1,0,55,2,0,1,0,10/28/2013,18:45,10/28/2013,1,2,2,0,0
2.016E+11,2016,10,5,815,2,1,1,8,5,297,Beg An Hent,M,47.88079,-3.53773,290,3,790,,,2,2,12,300,0,0,4,0,65,2,0,1,99,10/5/2016,8:15,10/5/2016,3,3,3,3,1
2.013E+11,2013,2,1,920,1,2,1,2,7,259,"0, AVENUE CHARLES DE GAU",,nan,nan,690,3,318,,,3,3,,,0,1,1,0,104,2,0,1,99,2/1/2013,9:20,2/1/2013,1,2,3,0,0
2.016E+11,2016,4,11,1420,1,2,1,1,1,55,"75, ENCO DE BOT (ROUTE)",M,0,0,130,4,0,,,2,2,,,0,1,1,20,88,1,0,1,99,4/11/2016,14:20,4/11/2016,1,2,3,0,0
2.014E+11,2014,10,15,1350,1,1,1,2,6,64,A13,,nan,nan,920,1,13,,,1,3,5,850,0,1,1,10,105,2,0,1,99,10/15/2014,13:50,10/15/2014,2,2,1,0,0
2.013E+11,2013,6,4,2111,5,2,1,1,3,189,COURBESSAC (ROUTE),M,43.84833,4.38972,300,3,127,,,2,2,0,128,0,1,1,0,30,1,0,1,0,6/4/2013,21:11,6/4/2013,2,2,2,0,0
2.014E+11,2014,10,9,1130,1,2,1,1,2,112,"14, AVENUE DE LA PORTE D",,nan,nan,750,4,0,,,2,4,,,0,1,1,0,120,2,0,1,0,10/9/2014,11:30,10/9/2014,1,2,2,0,0
2.013E+11,2013,9,27,30,5,1,1,1,2,50,A14,,nan,nan,920,1,14,,,1,3,3,700,0,1,1,0,105,1,1,1,99,9/27/2013,0:30,9/27/2013,1,3,2,1,1
2.013E+11,2013,11,14,1727,5,2,1,3,6,56,"SANS, DOLE RUE DE >82 &",,nan,nan,250,3,673,,,2,2,34,500,0,0,0,0,0,2,0,1,99,11/14/2013,17:27,11/14/2013,1,3,2,1,1
2.015E+11,2015,9,15,1810,1,2,2,1,3,221,"0, PAPIN (RUE DENIS )",M,49.1704,-0.26585,140,3,228,,,2,2,2,700,0,1,1,0,80,1,0,1,99,9/15/2015,18:10,9/15/2015,1,2,2,0,0
2.014E+11,2014,8,11,1115,1,2,1,1,2,95,,M,0,0,60,3,2562,,,2,0,7,0,0,2,1,0,0,1,0,1,99,8/11/2014,11:15,8/11/2014,1,3,2,1,1
2.013E+11,2013,11,14,1810,5,2,2,2,3,23,GENERAL DE GAULLE (AV DU,,nan,nan,920,2,3,,,2,2,,,0,1,1,0,0,2,0,1,99,11/14/2013,18:10,11/14/2013,1,2,2,0,0
